Category Name,CategoryID,Product Name,ProductID,Product Image Url,allImageUrls(5<),Product Url,originalPrice($),salePrice($),Commission Rate,Out of Stock Date,Discount,Click url
Baby Shoes,200000937,2021 Babaya Baby Shoes Soft Bottom Boy Casual Shoes Autumn Children Canvas Shoes Kids Girls Walking Shoes Toddler,1005002268488086,https://ae01.alicdn.com/kf/H79d15f92f3bb432da814b1043faa5a943/2021-Babaya-Baby-Shoes-Soft-Bottom-Boy-Casual-Shoes-Autumn-Children-Canvas-Shoes-Kids-Girls-Walking.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H79d15f92f3bb432da814b1043faa5a943.jpg,https://ae04.alicdn.com/kf/H4b7c3b76387e465289769fa1ebc2c1a4q.jpg,https://ae04.alicdn.com/kf/Ha20b568ad8164a60a1f4a638503d1734o.jpg,https://ae04.alicdn.com/kf/H04d81adf46cf4cefa3f56b7ff0f2d003f.jpg,https://ae04.alicdn.com/kf/Hb65dbadc387744818a72d0320496b45ds.jpg,",https://www.aliexpress.com/item/1005002268488086.html,26.00,26.00,8.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_A8eSOj
Baby Shoes,200000937,children casual shoes Baby Girl Boy Toddler Shoes Casual Infant Sport Shoes Soft Bottom Comfortable Breathable Kid Sneaker,1005002133742927,https://ae01.alicdn.com/kf/Hc901bd051fc64b08af61e0da8b288ad4z/children-casual-shoes-Baby-Girl-Boy-Toddler-Shoes-Casual-Infant-Sport-Shoes-Soft-Bottom-Comfortable-Breathable.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hc901bd051fc64b08af61e0da8b288ad4z.jpg,https://ae04.alicdn.com/kf/Hf701007159af44a7b6456bb67fde1bffQ.jpg,https://ae04.alicdn.com/kf/H20f3ddd6544046b0a8b571b4170937027.jpg,https://ae04.alicdn.com/kf/H2ec86a30c18747d6994695e454be526fH.jpg,https://ae04.alicdn.com/kf/H6f2878e1305e453e824cd7a395d0eb376.jpg,",https://www.aliexpress.com/item/1005002133742927.html,18.28,17.37,8.00%,2098-12-31,5%,https://s.click.aliexpress.com/e/_A6c6BH
Baby Shoes,200000937,Boy Brand Basketball Shoes Kids Sneakers High Quality Thick Sole Non-slip Top Winter Boys Children Sport Shoes Boy Basket Girls,1005001782320602,https://ae01.alicdn.com/kf/H3236b94472664659b0056a6c1d11ef969/Boy-Brand-Basketball-Shoes-Kids-Sneakers-High-Quality-Thick-Sole-Non-slip-Top-Winter-Boys-Children.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H3236b94472664659b0056a6c1d11ef969.jpg,https://ae04.alicdn.com/kf/Hbb4310834fa74f8a87179787714a6d9fj.jpg,https://ae04.alicdn.com/kf/H7e6e88454b844762aac1a91d4f4f2600W.jpg,https://ae04.alicdn.com/kf/Hf9425b99c84e4d4f896bd63dbc41f75ev.jpg,https://ae04.alicdn.com/kf/H57ef6e5fe6244586a9dde36d939430e8P.jpg,",https://www.aliexpress.com/item/1005001782320602.html,30.32,28.80,8.00%,2098-12-31,5%,https://s.click.aliexpress.com/e/_An6p3p
Baby Shoes,200000937,Newborn Baby Boy Girl Crib Shoes Faux Leather Infant Toddler Pre Walker Sneakers New Crib Shoes,1005001705273478,https://ae01.alicdn.com/kf/H139cf737de4b474a9be4fd8ac0a07e760/Newborn-Baby-Boy-Girl-Crib-Shoes-Faux-Leather-Infant-Toddler-Pre-Walker-Sneakers-New-Crib-Shoes.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H139cf737de4b474a9be4fd8ac0a07e760.jpg,https://ae04.alicdn.com/kf/H61945f1af5ea4b0f81f11ce186fb4a382.jpg,https://ae04.alicdn.com/kf/Ha6ea2c00b1d945aeb7b3a861e8205cdbf.jpg,https://ae04.alicdn.com/kf/H6186a9be0f4e477f9fcf33ea8c5593c1J.jpg,https://ae04.alicdn.com/kf/H26050cf70897451682f4c3aaba23ef68s.jpg,",https://www.aliexpress.com/item/1005001705273478.html,3.01,1.81,9.00%,2098-12-31,40%,https://s.click.aliexpress.com/e/_ANlML9
Baby Shoes,200000937,Baby Shoes Male Baby Female Toddler High Socks Shoes Soft Bottom Antiskid Indoor Floor Breathable Cotton Socks Shoes Baby Boots,1005002496155563,https://ae01.alicdn.com/kf/Hd870ed35f9944a62886c6d765ed50ab2t/Baby-Shoes-Male-Baby-Female-Toddler-High-Socks-Shoes-Soft-Bottom-Antiskid-Indoor-Floor-Breathable-Cotton.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hd870ed35f9944a62886c6d765ed50ab2t.jpg,https://ae04.alicdn.com/kf/Hdddce2d2085c4928945026eb8a8a2824y.jpg,https://ae04.alicdn.com/kf/Heb139189fe1d4126a533a1bb8e72b82eE.jpg,https://ae04.alicdn.com/kf/H98179d3474b04675b0c8c31633aeaaeal.jpg,https://ae04.alicdn.com/kf/H67c69997803a4cd9bf0e98c7bc84438aO.jpg,",https://www.aliexpress.com/item/1005002496155563.html,6.84,6.84,8.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_9jpIO7
Baby Shoes,200000937,Toddler Baby Shoes Summer Casual Butterfly-knot Infant Kids Sandals Korean Little Girls Princess Sandals Non-slip Soft,1005002325110194,https://ae01.alicdn.com/kf/Hbec5ff89d8e945cf97887f76c8fa210da/Toddler-Baby-Shoes-Summer-Casual-Butterfly-knot-Infant-Kids-Sandals-Korean-Little-Girls-Princess-Sandals-Non.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hbec5ff89d8e945cf97887f76c8fa210da.jpg,https://ae04.alicdn.com/kf/H0d04975166d34ed7a0a6f5ca03bb73c02.jpg,https://ae04.alicdn.com/kf/Hb1b8c70d7f6e4016aa119d5e3cc71dcfd.jpg,https://ae04.alicdn.com/kf/H7160cfb351844a818fc473d49549ee52D.jpg,https://ae04.alicdn.com/kf/Hb2a8c76c53e44808bde3cd4eb4364d753.jpg,",https://www.aliexpress.com/item/1005002325110194.html,6.28,4.40,15.00%,2098-12-31,30%,https://s.click.aliexpress.com/e/_ADUYkr
Baby Shoes,200000937,2021  Spring/Autumn Baby Girl Boy Toddler Shoes Casual Infant Sport Shoes Soft Bottom Comfortable Breathable Kid Sneaker,1005002301696724,https://ae01.alicdn.com/kf/H0111251878c64ec3b52555fd1cf70a13q/2021-Spring-Autumn-Baby-Girl-Boy-Toddler-Shoes-Casual-Infant-Sport-Shoes-Soft-Bottom-Comfortable-Breathable.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H0111251878c64ec3b52555fd1cf70a13q.jpg,https://ae04.alicdn.com/kf/H1cd5d9b68c55474a855e52e7b33c603dX.jpg,https://ae04.alicdn.com/kf/Ha1274f4d2c4e43db8a87e471dba70a0eX.jpg,https://ae04.alicdn.com/kf/Hc0ea295493fc48e9b999e3cbddbe3909G.jpg,https://ae04.alicdn.com/kf/H2801228dc63343208f0a4153c063acffz.jpg,",https://www.aliexpress.com/item/1005002301696724.html,17.48,17.48,8.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_AUYQNp
Baby Shoes,200000937,Candy Color Baby Girls Sandals Summer Newborn Toddler Soft Sole First Walkers Infant Anti-Slip Shoes Headband,1005002491808803,https://ae01.alicdn.com/kf/H7a723c862c4f4e01a78754fd2f000769P/Candy-Color-Baby-Girls-Sandals-Summer-Newborn-Toddler-Soft-Sole-First-Walkers-Infant-Anti-Slip-Shoes.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H7a723c862c4f4e01a78754fd2f000769P.jpg,https://ae04.alicdn.com/kf/H2bd59dfc10164f659db4fc119a821e13E.jpg,https://ae04.alicdn.com/kf/Hfe320efd6bb64422b85d2bda0501d632q.jpg,https://ae04.alicdn.com/kf/Hb94d5e2625ca4d4b95e1a7ca8f0a63a0n.jpg,https://ae04.alicdn.com/kf/H18a6c3af10134cab8763e0220639a096n.jpg,",https://www.aliexpress.com/item/1005002491808803.html,6.75,4.72,20.00%,2098-12-31,30%,https://s.click.aliexpress.com/e/_AajbXD
Baby Shoes,200000937,2021 Soft PU Leather Baby Sandals Summer New Toddler Girls Barefoot Shoes Cute Infant Kids Sandals,1005002325229357,https://ae01.alicdn.com/kf/H1eeacd906d684d4793bcd6fdf9354757l/2021-Soft-PU-Leather-Baby-Sandals-Summer-New-Toddler-Girls-Barefoot-Shoes-Cute-Infant-Kids-Sandals.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H1eeacd906d684d4793bcd6fdf9354757l.jpg,https://ae04.alicdn.com/kf/H71a4a64335654304bc6a459c22ace292s.jpg,https://ae04.alicdn.com/kf/Hc526f36ca86844308b3f4889d1ba7836f.jpg,https://ae04.alicdn.com/kf/Hc6950f3edc8b46afbaec77e2e4ca518aD.jpg,https://ae04.alicdn.com/kf/H0468451b368144f987214635008f7c81f.jpg,",https://www.aliexpress.com/item/1005002325229357.html,7.33,5.13,15.00%,2098-12-31,30%,https://s.click.aliexpress.com/e/_ANJtub
Baby Shoes,200000937,Baby Girls Cotton Knitting Shoes Retro Spring Autumn Toddlers Prewalkers Lovely Riband Infant Soft Anti-Slip Bottom First Walker,1005002484032755,https://ae01.alicdn.com/kf/Heae8e4c9b8b14d429510a554547d5645L/Baby-Girls-Cotton-Knitting-Shoes-Retro-Spring-Autumn-Toddlers-Prewalkers-Lovely-Riband-Infant-Soft-Anti-Slip.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Heae8e4c9b8b14d429510a554547d5645L.jpg,https://ae04.alicdn.com/kf/H7b94ca0bae6d4cbbb6ffbf2691ed920fN.jpg,https://ae04.alicdn.com/kf/H3f951f361fbc46ed8a0cb32812a4efea9.jpg,https://ae04.alicdn.com/kf/H4aef3fbb0de146f8b231a19aa859e54b9.jpg,https://ae04.alicdn.com/kf/H1b75aa7d369c43fa9980a461d3baf332F.jpg,",https://www.aliexpress.com/item/1005002484032755.html,10.04,10.04,15.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_AT3dSX
Baby Shoes,200000937,Summer Baby Sandals Infant Kid Girls Solid Bow Knot Flat Children Cute Lovely Bowknot Princess Shoes 0-18M,1005002359285219,https://ae01.alicdn.com/kf/H897d173a5cfe405eb2e6b15f64147ea1i/Summer-Baby-Sandals-Infant-Kid-Girls-Solid-Bow-Knot-Flat-Children-Cute-Lovely-Bowknot-Princess-Shoes.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H897d173a5cfe405eb2e6b15f64147ea1i.jpg,https://ae04.alicdn.com/kf/H37ba23cc4bb742c8803d47efd9024549u.jpg,https://ae04.alicdn.com/kf/H082f6e86dd3f462ba7a1d68ac8e58292a.jpg,https://ae04.alicdn.com/kf/H2ddaf374398e4841bb2e9da4b500be68R.jpg,https://ae04.alicdn.com/kf/Hafef77c132ad4ac99e19f1bd77c3c794t.jpg,",https://www.aliexpress.com/item/1005002359285219.html,6.28,4.40,15.00%,2098-12-31,30%,https://s.click.aliexpress.com/e/_9vrPVV
Baby Shoes,200000937,AMTOY Unisex Baby Boys Girls Shoes Soft Anti-slip Sole Newborn Infant First Walkers Shoes 0-3-6-12-18 Months Skin Friendly Hlogo,1005002490235603,https://ae01.alicdn.com/kf/Hf7e70b9c527a4d1ab4ec76950d2f9279u/AMTOY-Unisex-Baby-Boys-Girls-Shoes-Soft-Anti-slip-Sole-Newborn-Infant-First-Walkers-Shoes-0.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hf7e70b9c527a4d1ab4ec76950d2f9279u.jpg,https://ae04.alicdn.com/kf/H7fdb05083063476f90f862bab6cf1987Z.jpg,https://ae04.alicdn.com/kf/H397ce73a4c414b7aa2e704aa70a0c9151.jpg,https://ae04.alicdn.com/kf/Hde20aed6227546b0ac591e5b3d891973u.jpg,https://ae04.alicdn.com/kf/H7c61e3856c864ccda1ac54ff248cbf4eq.jpg,",https://www.aliexpress.com/item/1005002490235603.html,37.38,18.69,8.00%,2098-12-31,50%,https://s.click.aliexpress.com/e/_ATzaQx
Baby Shoes,200000937,2021 Baby First Walkers Infant Newborn Girls Spring Summer Autumn Flats Glitter Bowknot Princess Dress Shoes No-Slip Shoes,1005002151793278,https://ae01.alicdn.com/kf/Habf7682af9584776821cc6c23f578567l/2021-Baby-First-Walkers-Infant-Newborn-Girls-Spring-Summer-Autumn-Flats-Glitter-Bowknot-Princess-Dress-Shoes.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Habf7682af9584776821cc6c23f578567l.jpg,https://ae04.alicdn.com/kf/H7bb4ca9ff7624a18a8b8c43f79f8ce32U.jpg,https://ae04.alicdn.com/kf/Hf4dc2ba026ac4a6eaa6b15a9135b0b61R.jpg,https://ae04.alicdn.com/kf/H57af300b182b4c67bd68b339bbd9d3e8S.jpg,https://ae04.alicdn.com/kf/H33fe118405d34c12a8d31e75fc5e3ed0T.jpg,",https://www.aliexpress.com/item/1005002151793278.html,5.54,3.88,15.00%,2098-12-31,30%,https://s.click.aliexpress.com/e/_97G4ND
Baby Shoes,200000937,2021  Autumn Baby Girl Boy Toddler Shoes Infant Casual Walkers Shoes Soft Bottom Comfortable Kid Sneakers Black White,1005002287970606,https://ae01.alicdn.com/kf/H300b46f5a5404ed1871c4270c9e4a90dv/2021-Autumn-Baby-Girl-Boy-Toddler-Shoes-Infant-Casual-Walkers-Shoes-Soft-Bottom-Comfortable-Kid-Sneakers.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/H300b46f5a5404ed1871c4270c9e4a90dv.jpg,https://ae04.alicdn.com/kf/H0454d10092be48c899756e674bdef4adr.jpg,https://ae04.alicdn.com/kf/Hd2c8ca5986f040b096ab0663e0ef166ef.jpg,https://ae04.alicdn.com/kf/H32fad962934746f0a4c9bf51c14588623.jpg,https://ae04.alicdn.com/kf/H42492b7b830e47e787a1d228abf2b56aa.jpg,",https://www.aliexpress.com/item/1005002287970606.html,19.28,19.28,8.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_AaDeEj
Baby Shoes,200000937,Baby Shoes Baby Boy Girl Toddler Socks Shoes Soft Bottom Anti-Skid Indoor Floor Breathable Cotton Socks Shoes Baby Boots New,1005002496143670,https://ae01.alicdn.com/kf/Hb09b08bdc2d44819a8444dba76791568N/Baby-Shoes-Baby-Boy-Girl-Toddler-Socks-Shoes-Soft-Bottom-Anti-Skid-Indoor-Floor-Breathable-Cotton.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hb09b08bdc2d44819a8444dba76791568N.jpg,https://ae04.alicdn.com/kf/H565da47943984b9ea89a21afa46bbabeZ.jpg,https://ae04.alicdn.com/kf/H0c616f3bb78d4ba49b360833dd35a6b7F.jpg,https://ae04.alicdn.com/kf/H8ae61aac2bfa4af5a0101fd812d3d1cax.jpg,https://ae04.alicdn.com/kf/Hc30764ecef97425a8c69753d3e56a68cM.jpg,",https://www.aliexpress.com/item/1005002496143670.html,6.65,6.65,8.00%,2098-12-31,0%,https://s.click.aliexpress.com/e/_AqLHIP
Baby Shoes,200000937,Boys Basketball Shoes Soft Sole Non-slip Breathable Kids Sneakers Children Sport Shoes Outdoor Child Trainers Shoes Basket Boy,1005001782292745,https://ae01.alicdn.com/kf/Hb12acb5e749546bd86022902227536c95/Boys-Basketball-Shoes-Soft-Sole-Non-slip-Breathable-Kids-Sneakers-Children-Sport-Shoes-Outdoor-Child-Trainers.jpg_220x220.jpg,"https://ae04.alicdn.com/kf/Hb12acb5e749546bd86022902227536c95.jpg,https://ae04.alicdn.com/kf/Hde4854cbf40e4734898e743ed7b4d96ao.jpg,https://ae04.alicdn.com/kf/H0135fa5fdb5d4184982e0abfcd37754eR.jpg,https://ae04.alicdn.com/kf/H782a82a6140a443784bb413e4f362657I.jpg,https://ae04.alicdn.com/kf/H1d8d6d51812c4642b8754c9119927c93n.jpg,",https://www.aliexpress.com/item/1005001782292745.html,39.53,37.55,8.00%,2098-12-31,5%,https://s.click.aliexpress.com/e/_9wbNbv
